row_index,sequence_id,label,group_id,fold_id,split_policy,group_size,grouping_method
579,legacy_bbb_000580,0,combined_similarity_00579,3,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
580,legacy_bbb_000581,0,combined_similarity_00580,1,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
581,legacy_bbb_000582,0,combined_similarity_00581,5,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
582,legacy_bbb_000583,0,combined_similarity_00582,3,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
583,legacy_bbb_000584,0,combined_similarity_00583,3,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
584,legacy_bbb_000585,0,combined_similarity_00584,3,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
585,legacy_bbb_000586,0,combined_similarity_00585,3,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
586,legacy_bbb_000587,0,combined_similarity_00586,3,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
587,legacy_bbb_000588,0,combined_similarity_00587,3,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
588,legacy_bbb_000589,0,combined_similarity_00588,1,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
589,legacy_bbb_000590,0,combined_similarity_00589,1,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
590,legacy_bbb_000591,0,combined_similarity_00590,4,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
591,legacy_bbb_000592,0,combined_similarity_00591,3,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
592,legacy_bbb_000593,0,combined_similarity_00592,5,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
593,legacy_bbb_000594,0,combined_similarity_00593,5,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
594,legacy_bbb_000595,0,combined_similarity_00594,1,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
595,legacy_bbb_000596,0,combined_similarity_00595,3,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
596,legacy_bbb_000597,0,combined_similarity_00596,4,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
597,legacy_bbb_000598,0,combined_similarity_00597,3,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
598,legacy_bbb_000599,0,combined_similarity_00598,3,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
599,legacy_bbb_000600,0,combined_similarity_00599,4,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
600,legacy_bbb_000601,0,combined_similarity_00600,1,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
601,legacy_bbb_000602,0,combined_similarity_00601,4,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
602,legacy_bbb_000603,0,combined_similarity_00602,3,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
603,legacy_bbb_000604,0,combined_similarity_00603,5,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
604,legacy_bbb_000605,0,combined_similarity_00604,1,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
605,legacy_bbb_000606,0,combined_similarity_00605,5,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
606,legacy_bbb_000607,0,combined_similarity_00606,5,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
607,legacy_bbb_000608,0,combined_similarity_00607,5,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
608,legacy_bbb_000609,0,combined_similarity_00608,5,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
609,legacy_bbb_000610,0,combined_similarity_00609,5,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
610,legacy_bbb_000611,0,combined_similarity_00610,3,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
611,legacy_bbb_000612,0,combined_similarity_00611,1,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
612,legacy_bbb_000613,0,combined_similarity_00612,2,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
613,legacy_bbb_000614,0,combined_similarity_00613,1,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
614,legacy_bbb_000615,0,combined_similarity_00614,4,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
615,legacy_bbb_000616,0,combined_similarity_00615,5,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
616,legacy_bbb_000617,0,combined_similarity_00616,2,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
617,legacy_bbb_000618,0,combined_similarity_00617,2,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
618,legacy_bbb_000619,0,combined_similarity_00618,2,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
619,legacy_bbb_000620,0,combined_similarity_00619,1,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
620,legacy_bbb_000621,0,combined_similarity_00620,3,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
621,legacy_bbb_000622,0,combined_similarity_00621,1,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
622,legacy_bbb_000623,0,combined_similarity_00622,2,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
623,legacy_bbb_000624,0,combined_similarity_00623,4,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
624,legacy_bbb_000625,0,combined_similarity_00624,2,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
625,legacy_bbb_000626,0,combined_similarity_00625,2,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
626,legacy_bbb_000627,0,combined_similarity_00626,3,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
627,legacy_bbb_000628,0,combined_similarity_00627,2,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
628,legacy_bbb_000629,0,combined_similarity_00628,1,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
629,legacy_bbb_000630,0,combined_similarity_00629,4,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
630,legacy_bbb_000631,0,combined_similarity_00630,5,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
631,legacy_bbb_000632,0,combined_similarity_00631,4,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
632,legacy_bbb_000633,0,combined_similarity_00632,4,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
633,legacy_bbb_000634,0,combined_similarity_00633,3,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
634,legacy_bbb_000635,0,combined_similarity_00634,4,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
635,legacy_bbb_000636,0,combined_similarity_00635,4,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
636,legacy_bbb_000637,0,combined_similarity_00636,2,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
637,legacy_bbb_000638,0,combined_similarity_00637,2,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
638,legacy_bbb_000639,0,combined_similarity_00638,2,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
639,legacy_bbb_000640,0,combined_similarity_00639,3,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
640,legacy_bbb_000641,0,combined_similarity_00640,2,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
641,legacy_bbb_000642,0,combined_similarity_00641,4,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
642,legacy_bbb_000643,0,combined_similarity_00642,3,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
643,legacy_bbb_000644,0,combined_similarity_00643,1,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
644,legacy_bbb_000645,0,combined_similarity_00644,4,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
645,legacy_bbb_000646,0,combined_similarity_00645,1,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
646,legacy_bbb_000647,0,combined_similarity_00646,3,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
647,legacy_bbb_000648,0,combined_similarity_00647,3,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
648,legacy_bbb_000649,0,combined_similarity_00648,5,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
649,legacy_bbb_000650,0,combined_similarity_00649,1,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
650,legacy_bbb_000651,0,combined_similarity_00650,2,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
651,legacy_bbb_000652,0,combined_similarity_00651,1,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
652,legacy_bbb_000653,0,combined_similarity_00652,2,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
653,legacy_bbb_000654,0,combined_similarity_00653,1,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
654,legacy_bbb_000655,0,combined_similarity_00654,4,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
655,legacy_bbb_000656,0,combined_similarity_00655,2,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
656,legacy_bbb_000657,0,combined_similarity_00656,4,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
657,legacy_bbb_000658,0,combined_similarity_00657,1,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
658,legacy_bbb_000659,0,combined_similarity_00658,3,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
659,legacy_bbb_000660,0,combined_similarity_00659,5,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
660,legacy_bbb_000661,0,combined_similarity_00660,2,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
661,legacy_bbb_000662,0,combined_similarity_00661,1,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
662,legacy_bbb_000663,0,combined_similarity_00662,4,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
663,legacy_bbb_000664,0,combined_similarity_00663,2,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
664,legacy_bbb_000665,0,combined_similarity_00664,2,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
665,legacy_bbb_000666,0,combined_similarity_00665,4,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
666,legacy_bbb_000667,0,combined_similarity_00666,1,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
667,legacy_bbb_000668,0,combined_similarity_00667,4,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
668,legacy_bbb_000669,0,combined_similarity_00668,2,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
669,legacy_bbb_000670,0,combined_similarity_00669,4,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
670,legacy_bbb_000671,0,combined_similarity_00670,4,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
671,legacy_bbb_000672,0,combined_similarity_00671,4,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
672,legacy_bbb_000673,0,combined_similarity_00672,3,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
673,legacy_bbb_000674,0,combined_similarity_00673,4,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
674,legacy_bbb_000675,0,combined_similarity_00674,3,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
675,legacy_bbb_000676,0,combined_similarity_00675,2,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
676,legacy_bbb_000677,0,combined_similarity_00676,3,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
677,legacy_bbb_000678,0,combined_similarity_00677,5,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
678,legacy_bbb_000679,0,combined_similarity_00678,4,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
679,legacy_bbb_000680,0,combined_similarity_00679,4,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
680,legacy_bbb_000681,0,combined_similarity_00680,3,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
681,legacy_bbb_000682,0,combined_similarity_00681,3,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
682,legacy_bbb_000683,0,combined_similarity_00682,2,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
683,legacy_bbb_000684,0,combined_similarity_00683,1,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
684,legacy_bbb_000685,0,combined_similarity_00684,5,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
685,legacy_bbb_000686,0,combined_similarity_00685,3,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
686,legacy_bbb_000687,0,combined_similarity_00686,2,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
687,legacy_bbb_000688,0,combined_similarity_00687,1,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
688,legacy_bbb_000689,0,combined_similarity_00688,3,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
689,legacy_bbb_000690,0,combined_similarity_00689,2,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
690,legacy_bbb_000691,0,combined_similarity_00690,2,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
691,legacy_bbb_000692,0,combined_similarity_00691,1,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
692,legacy_bbb_000693,0,combined_similarity_00692,2,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
693,legacy_bbb_000694,0,combined_similarity_00693,1,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
694,legacy_bbb_000695,0,combined_similarity_00694,4,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
695,legacy_bbb_000696,0,combined_similarity_00695,1,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
696,legacy_bbb_000697,0,combined_similarity_00696,3,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
697,legacy_bbb_000698,0,combined_similarity_00697,2,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
698,legacy_bbb_000699,0,combined_similarity_00698,5,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
699,legacy_bbb_000700,0,combined_similarity_00699,3,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
700,legacy_bbb_000701,0,combined_similarity_00700,2,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
701,legacy_bbb_000702,0,combined_similarity_00701,2,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
702,legacy_bbb_000703,0,combined_similarity_00702,4,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
703,legacy_bbb_000704,0,combined_similarity_00703,2,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
704,legacy_bbb_000705,0,combined_similarity_00704,4,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
705,legacy_bbb_000706,0,combined_similarity_00705,3,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
706,legacy_bbb_000707,0,combined_similarity_00706,2,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
707,legacy_bbb_000708,0,combined_similarity_00707,5,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
708,legacy_bbb_000709,0,combined_similarity_00708,5,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
709,legacy_bbb_000710,0,combined_similarity_00709,1,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
710,legacy_bbb_000711,0,combined_similarity_00710,5,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
711,legacy_bbb_000712,0,combined_similarity_00711,1,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
712,legacy_bbb_000713,0,combined_similarity_00712,2,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
713,legacy_bbb_000714,0,combined_similarity_00713,5,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
714,legacy_bbb_000715,0,combined_similarity_00714,5,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
715,legacy_bbb_000716,0,combined_similarity_00715,1,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
716,legacy_bbb_000717,0,combined_similarity_00716,1,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
